filename,prediction,classification,latitude,longitude
DJI_20240830150420_0101_D.JPG,100.00%,THIS PICTURE HAS Oak Wilt,43.125151583333334,-86.25992527777778
IMG_0025_2.jpg,100.00%,THIS PICTURE HAS Oak Wilt,45.351338830555555,-93.03056086
IMG_0026_2.jpg,100.00%,THIS PICTURE HAS Oak Wilt,45.35133723305556,-93.0304473111111
IMG_0028.jpg,100.00%,THIS PICTURE HAS Oak Wilt,45.45036664194445,-93.76471195555555
IMG_0193_2.jpg,100.00%,THIS PICTURE HAS Oak Wilt,45.35227093722222,-93.02900241777778
IMG_0193.jpg,100.00%,THIS PICTURE HAS Oak Wilt,45.35227093722222,-93.02900241777778
